Route,Store,Day,Total_Qty,Range,N_Products,Products
Stockholm Södra,ICA Sergelstorg,Thursday,155.19999999999996,128~194,22,Baguette/Salami & Brieost: 5 | Fralla/Ost & Skinka: 11 | Fralla/Ost: 6 | Glutenfri Frallor/Glutenfri Ost & Skinka(endast söndagsbeställning): 2 | Glutenfri Frallor/Glutenfri Pumpafralla Kalkon & Färskost(endast söndagsbeställning): 1 | Hönökaka/Ost & Salami: 19 | Hönökaka/Ost & Skinka: 26 | Hönökaka/Ost: 24 | Pastasallad/Bacon & Kyckling: 2 | Pastasallad/Falafel: 1 | Pastasallad/Kyckling & Salladsost: 4 | Pastasallad/Kyckling kebab: 1 | Pastasallad/Kyckling mangocurry: 6 | Pastasallad/Ost & Skinka: 0 | Pastasallad/Räkor: 1 | Sandwich/Clubsandwich: 1 | Sandwich/Kyckling Curry: 3 | Sandwich/Kyckling Pestoröra: 1 | Sandwich/Räkor: 3 | XL Frallor/Grovfralla Kalkon & Färskost: 10 | XL Frallor/Ost & Skinka: 11 | XL Frallor/Ost: 9
Stockholm Södra,ICA Södra Station,Thursday,70.19999999999999,56~104,35,Baguette/Kyckling Curry: 0 | Baguette/Kyckling Sweet Chili: 2 | Baguette/Ost & Skinka: 2 | Baguette/Salami & Brieost: 1 | Baguette/Skagen: 2 | Fralla/Ost & Skinka: 5 | Fralla/Ost: 2 | Glutenfri Frallor/Glutenfri Ost & Skinka(endast söndagsbeställning): 0 | Glutenfri Frallor/Glutenfri Ost(endast söndagsbeställning): 1 | Glutenfri Frallor/Glutenfri Pumpafralla Kalkon & Färskost(endast söndagsbeställning): 2 | Grönsallad/Kyckling: 1 | Hönökaka/Ost & Salami: 2 | Hönökaka/Ost & Skinka: 4 | Hönökaka/Ost: 4 | Pastasallad/Bacon & Kyckling: 0 | Pastasallad/Falafel: 0 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling kebab: 1 | Pastasallad/Kyckling mangocurry: 4 | Pastasallad/Ost & Skinka: 0 | Pastasallad/Räkor: 2 | Sandwich/Bacon & Äggröra: 1 | Sandwich/Clubsandwich: 1 | Sandwich/Kyckling Curry: 1 | Sandwich/Kyckling Pestoröra: 0 | Sandwich/Räkor: 1 | Sandwich/Ägg & Avocadokräm: 0 | Wraps/Caesar Kyckling: 2 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 4 | Wraps/Kycklingsallad Olivie: 2 | Wraps/Sweet Chili: 2 | XL Frallor/Grovfralla Kalkon & Färskost: 1 | XL Frallor/Ost & Skinka: 2 | XL Frallor/Ost: 1
Stockholm Södra,Myway Södra Station,Thursday,46.39999999999999,39~64,22,Baguette/Kyckling Sweet Chili: 1 | Baguette/Salami & Brieost: 0 | Fralla/Ost & Skinka: 4 | Fralla/Ost: 4 | Glutenfri Frallor/Glutenfri Ost & Skinka(endast söndagsbeställning): 0 | Glutenfri Frallor/Glutenfri Pumpafralla Kalkon & Färskost(endast söndagsbeställning): 0 | Hönökaka/Ost & Salami: 6 | Hönökaka/Ost & Skinka: 6 | Hönökaka/Ost: 5 | Sandwich/Bacon & Äggröra: 0 | Sandwich/Clubsandwich: 2 | Sandwich/Kyckling Curry: 2 | Sandwich/Kyckling Pestoröra: 0 | Sandwich/Räkor: 0 | Sandwich/Ägg & Avocadokräm: 0 | Wraps/Caesar Kyckling: 0 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 0 | Wraps/Sweet Chili: 0 | XL Frallor/Grovfralla Kalkon & Färskost: 1 | XL Frallor/Ost & Skinka: 1 | XL Frallor/Ost: 2
Stockholm Södra,Odicho Livs,Thursday,2.1999999999999997,2~3,2,Pastasallad/Kyckling mangocurry: 1 | XL Frallor/Grovfralla Kalkon & Färskost: 0
Stockholm Väst,Coop  SVANDAMMSPLAN,Sunday,21.0,20~40,20,Baguette/Kyckling Curry: 1 | Baguette/Kyckling Sweet Chili: 1 | Baguette/Salami & Brieost: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 2 | Grönsallad/Kyckling: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Bacon & Kyckling: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Ost & Skinka: 1 | Sandwich/Clubsandwich: 1 | Sandwich/Kyckling Curry: 1 | Sandwich/Kyckling Pestoröra: 1 | Sandwich/Räkor: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | Wraps/Kycklingsallad Olivie: 1 | Wraps/Sweet Chili: 1 | Wraps/Wrap Curry Oumph!: 1
Stockholm Väst,Coop Folkparken,Sunday,11.0,10~20,10,Baguette/Salami & Brieost: 1 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 2 | Pastasallad/Räkor: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1
Stockholm Väst,Coop Kristineberg,Sunday,25.0,22~38,16,Baguette/Kyckling Curry: 1 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 2 | Pastasallad/Kyckling mangocurry: 3 | Pastasallad/Räkor: 1 | Sandwich/Bacon & Äggröra: 1 | Sandwich/Kyckling Curry: 1 | Sandwich/Ägg & Avocadokräm: 1 | Wraps/Caesar Kyckling: 3 | Wraps/Kyckling Bacon: 2 | Wraps/Kyckling Curry: 3 | Wraps/Sweet Chili: 2
Stockholm Väst,Coop Mälarhöjden,Sunday,14.0,13~26,13,Baguette/Kyckling Curry: 1 | Baguette/Salami & Brieost: 1 | Fralla/Ost & Skinka: 2 | Fralla/Ost: 1 | Hönökaka/Ost & Salami: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Sandwich/Clubsandwich: 1 | Sandwich/Räkor: 1 | Sandwich/Ägg & Avocadokräm: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | XL Frallor/Ost & Skinka: 1
Stockholm Väst,Coop Storsjövägen,Sunday,12.0,12~24,12,Baguette/Ost & Skinka: 1 | Baguette/Salami & Brieost: 1 | Fralla/Ost & Skinka: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1 | XL Frallor/Ost & Skinka: 1
Stockholm Väst,Coop Västertorp,Sunday,28.0,21~41,19,Baguette/Kyckling Curry: 1 | Baguette/Salami & Brieost: 1 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 2 | Fralla/Ost: 1 | Grönsallad/Caesarsallad: 1 | Hönökaka/Ost: 2 | Pastasallad/Kyckling & Salladsost: 3 | Pastasallad/Kyckling mangocurry: 3 | Pastasallad/Räkor: 2 | Sandwich/Clubsandwich: 1 | Sandwich/Kyckling Curry: 1 | Sandwich/Kyckling Pestoröra: 1 | Sandwich/Räkor: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 2 | Wraps/Sweet Chili: 2 | XL Frallor/Ost: 1
Stockholm Väst,Coop rönninge,Sunday,3.0,3~6,3,Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Pastasallad/Ost & Skinka: 1
Stockholm Väst,ICA Essingen,Sunday,34.0,25~47,21,Baguette/Ost & Skinka: 1 | Baguette/Salami & Brieost: 1 | Baguette/Skagen: 2 | Fralla/Ost & Skinka: 2 | Fralla/Ost: 2 | Grönsallad/Caesarsallad: 1 | Hönökaka/Ost & Salami: 2 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 2 | Pastasallad/Kyckling mangocurry: 3 | Pastasallad/Räkor: 1 | Sandwich/Bacon & Äggröra: 2 | Sandwich/Kyckling Curry: 1 | Sandwich/Räkor: 1 | Sandwich/Ägg & Avocadokräm: 2 | Wraps/Caesar Kyckling: 3 | Wraps/Kyckling Curry: 3 | XL Frallor/Grovfralla Kalkon & Färskost: 1 | XL Frallor/Ost & Skinka: 1 | XL Frallor/Ost: 1
Stockholm Väst,ICA Supermarket solbo,Sunday,10.0,10~20,10,Baguette/Salami & Brieost: 1 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Curry: 1
Stockholm Väst,ICA nära Vårby gård,Sunday,20.0,15~30,15,Baguette/Salami & Brieost: 1 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Grönsallad/Caesarsallad: 1 | Hönökaka/Ost: 2 | Pastasallad/Kyckling & Salladsost: 2 | Pastasallad/Kyckling kebab: 2 | Pastasallad/Kyckling mangocurry: 2 | Sandwich/Räkor: 1 | Varmrätt/Kycklingspett med ris: 1 | Wraps/Caesar Kyckling: 2 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | XL Frallor/Grovfralla Kalkon & Färskost: 1
Stockholm Väst,Prisma Skärholmen,Sunday,9.0,9~18,9,Fralla/Ost: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Pastasallad/Räkor: 1 | Sandwich/Kyckling Pestoröra: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1 | XL Frallor/Grovfralla Kalkon & Färskost: 1
Stockholm Väst,Supergrossen Hallunda,Sunday,5.0,5~10,5,Fralla/Ost & Skinka: 1 | Hönökaka/Ost & Salami: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Wraps/Kyckling Bacon: 1
Stockholm Väst,Vivo ellbe,Sunday,13.0,11~22,11,Baguette/Salami & Brieost: 1 | Fralla/Ost & Skinka: 1 | Pastasallad/Kyckling & Salladsost: 2 | Pastasallad/Kyckling kebab: 1 | Pastasallad/Kyckling mangocurry: 2 | Pastasallad/Ost & Skinka: 1 | Pastasallad/Räkor: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1
Stockholm Väst,Coop  SVANDAMMSPLAN,Monday,1.0,0~1,1,Fralla/Ost: 1
Stockholm Väst,Coop Folkparken,Monday,1.0,0~1,1,Pastasallad/Kyckling mangocurry: 1
Stockholm Väst,Coop Kristineberg,Monday,6.0,3~6,6,Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1
Stockholm Väst,Coop Mälarhöjden,Monday,1.0,0~1,1,Fralla/Ost & Skinka: 1
Stockholm Väst,Coop Västertorp,Monday,7.0,2~7,7,Fralla/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Pastasallad/Räkor: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1
Stockholm Väst,ICA Essingen,Monday,10.0,3~10,10,Baguette/Skagen: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Hönökaka/Ost & Salami: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Sandwich/Bacon & Äggröra: 1 | Sandwich/Ägg & Avocadokräm: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Curry: 1
Stockholm Väst,ICA nära Vårby gård,Monday,5.0,0~5,5,Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling kebab: 1 | Pastasallad/Kyckling mangocurry: 1 | Wraps/Caesar Kyckling: 1
Stockholm Väst,Vivo ellbe,Monday,2.0,0~2,2,Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1
Stockholm Väst,Coop  SVANDAMMSPLAN,Tuesday,20.0,16~21,20,Baguette/Kyckling Curry: 1 | Baguette/Kyckling Sweet Chili: 1 | Baguette/Salami & Brieost: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Grönsallad/Kyckling: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Bacon & Kyckling: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Ost & Skinka: 1 | Sandwich/Clubsandwich: 1 | Sandwich/Kyckling Curry: 1 | Sandwich/Kyckling Pestoröra: 1 | Sandwich/Räkor: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | Wraps/Kycklingsallad Olivie: 1 | Wraps/Sweet Chili: 1 | Wraps/Wrap Curry Oumph!: 1
Stockholm Väst,Coop Folkparken,Tuesday,10.0,7~11,10,Baguette/Salami & Brieost: 1 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Pastasallad/Räkor: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1
Stockholm Väst,Coop Kristineberg,Tuesday,22.0,12~22,16,Baguette/Kyckling Curry: 1 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 2 | Pastasallad/Kyckling mangocurry: 2 | Pastasallad/Räkor: 1 | Sandwich/Bacon & Äggröra: 1 | Sandwich/Kyckling Curry: 1 | Sandwich/Ägg & Avocadokräm: 1 | Wraps/Caesar Kyckling: 2 | Wraps/Kyckling Bacon: 2 | Wraps/Kyckling Curry: 2 | Wraps/Sweet Chili: 2
Stockholm Väst,Coop Mälarhöjden,Tuesday,13.0,3~14,13,Baguette/Kyckling Curry: 1 | Baguette/Salami & Brieost: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Hönökaka/Ost & Salami: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Sandwich/Clubsandwich: 1 | Sandwich/Räkor: 1 | Sandwich/Ägg & Avocadokräm: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | XL Frallor/Ost & Skinka: 1
Stockholm Väst,Coop Storsjövägen,Tuesday,12.0,4~12,12,Baguette/Ost & Skinka: 1 | Baguette/Salami & Brieost: 1 | Fralla/Ost & Skinka: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1 | XL Frallor/Ost & Skinka: 1
Stockholm Väst,Coop Västertorp,Tuesday,21.0,16~27,19,Baguette/Kyckling Curry: 1 | Baguette/Salami & Brieost: 1 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Grönsallad/Caesarsallad: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 2 | Pastasallad/Kyckling mangocurry: 2 | Pastasallad/Räkor: 1 | Sandwich/Clubsandwich: 1 | Sandwich/Kyckling Curry: 1 | Sandwich/Kyckling Pestoröra: 1 | Sandwich/Räkor: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1 | XL Frallor/Ost: 1
Stockholm Väst,Coop rönninge,Tuesday,3.0,0~3,3,Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Pastasallad/Ost & Skinka: 1
Stockholm Väst,ICA Essingen,Tuesday,25.0,19~32,21,Baguette/Ost & Skinka: 1 | Baguette/Salami & Brieost: 1 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 2 | Fralla/Ost: 1 | Grönsallad/Caesarsallad: 1 | Hönökaka/Ost & Salami: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 2 | Pastasallad/Räkor: 1 | Sandwich/Bacon & Äggröra: 1 | Sandwich/Kyckling Curry: 1 | Sandwich/Räkor: 1 | Sandwich/Ägg & Avocadokräm: 1 | Wraps/Caesar Kyckling: 2 | Wraps/Kyckling Curry: 2 | XL Frallor/Grovfralla Kalkon & Färskost: 1 | XL Frallor/Ost & Skinka: 1 | XL Frallor/Ost: 1
Stockholm Väst,ICA Supermarket solbo,Tuesday,10.0,2~10,10,Baguette/Salami & Brieost: 1 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Curry: 1
Stockholm Väst,ICA nära Vårby gård,Tuesday,15.0,12~20,15,Baguette/Salami & Brieost: 1 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Grönsallad/Caesarsallad: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling kebab: 1 | Pastasallad/Kyckling mangocurry: 1 | Sandwich/Räkor: 1 | Varmrätt/Kycklingspett med ris: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | XL Frallor/Grovfralla Kalkon & Färskost: 1
Stockholm Väst,Prisma Skärholmen,Tuesday,9.0,4~9,9,Fralla/Ost: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Pastasallad/Räkor: 1 | Sandwich/Kyckling Pestoröra: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1 | XL Frallor/Grovfralla Kalkon & Färskost: 1
Stockholm Väst,Supergrossen Hallunda,Tuesday,5.0,0~5,5,Fralla/Ost & Skinka: 1 | Hönökaka/Ost & Salami: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Wraps/Kyckling Bacon: 1
Stockholm Väst,Vivo ellbe,Tuesday,11.0,3~13,11,Baguette/Salami & Brieost: 1 | Fralla/Ost & Skinka: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling kebab: 1 | Pastasallad/Kyckling mangocurry: 1 | Pastasallad/Ost & Skinka: 1 | Pastasallad/Räkor: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1
Stockholm Väst,Coop Kristineberg,Wednesday,6.0,3~6,6,Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1
Stockholm Väst,Coop Västertorp,Wednesday,2.0,2~2,2,Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1
Stockholm Väst,ICA Essingen,Wednesday,4.0,3~4,4,Fralla/Ost & Skinka: 1 | Pastasallad/Kyckling mangocurry: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Curry: 1
Stockholm Väst,Coop  SVANDAMMSPLAN,Thursday,44.79999999999999,26~45,25,Baguette/Kyckling Curry: 2 | Baguette/Kyckling Sweet Chili: 0 | Baguette/Ost & Skinka: 1 | Baguette/Salami & Brieost: 2 | Fralla/Ost & Skinka: 2 | Fralla/Ost: 1 | Grönsallad/Kyckling: 0 | Hönökaka/Ost & Skinka: 2 | Hönökaka/Ost: 2 | Pastasallad/Bacon & Kyckling: 2 | Pastasallad/Kyckling & Salladsost: 0 | Pastasallad/Kyckling mangocurry: 1 | Pastasallad/Ost & Skinka: 2 | Pastasallad/Räkor: 1 | Sandwich/Clubsandwich: 2 | Sandwich/Kyckling Curry: 2 | Sandwich/Kyckling Pestoröra: 2 | Sandwich/Räkor: 0 | Sandwich/Ägg & Avocadokräm: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 2 | Wraps/Kyckling Curry: 2 | Wraps/Kycklingsallad Olivie: 2 | Wraps/Sweet Chili: 2 | Wraps/Wrap Curry Oumph!: 2
Stockholm Väst,Coop Folkparken,Thursday,25.599999999999994,17~26,16,Baguette/Ost & Skinka: 1 | Baguette/Salami & Brieost: 2 | Baguette/Skagen: 2 | Fralla/Ost & Skinka: 2 | Fralla/Ost: 2 | Hönökaka/Ost & Salami: 1 | Hönökaka/Ost & Skinka: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 0 | Pastasallad/Kyckling mangocurry: 1 | Pastasallad/Räkor: 2 | Sandwich/Kyckling Pestoröra: 1 | Sandwich/Räkor: 1 | Wraps/Caesar Kyckling: 0 | Wraps/Kyckling Bacon: 0 | Wraps/Kyckling Curry: 2
Stockholm Väst,Coop Kristineberg,Thursday,27.79999999999999,25~47,22,Baguette/Kyckling Curry: 2 | Baguette/Ost & Skinka: 1 | Baguette/Salami & Brieost: 1 | Baguette/Skagen: 0 | Fralla/Ost & Skinka: 0 | Fralla/Ost: 0 | Hönökaka/Ost & Salami: 1 | Hönökaka/Ost & Skinka: 0 | Hönökaka/Ost: 2 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Pastasallad/Ost & Skinka: 1 | Pastasallad/Räkor: 2 | Sandwich/Bacon & Äggröra: 0 | Sandwich/Kyckling Curry: 0 | Sandwich/Ägg & Avocadokräm: 0 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1 | XL Frallor/Ost & Skinka: 1 | XL Frallor/Ost: 1
Stockholm Väst,Coop Mälarhöjden,Thursday,15.399999999999997,15~27,14,Baguette/Kyckling Curry: 0 | Baguette/Salami & Brieost: 0 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 0 | Hönökaka/Ost & Salami: 0 | Hönökaka/Ost & Skinka: 0 | Hönökaka/Ost: 0 | Sandwich/Clubsandwich: 0 | Sandwich/Räkor: 0 | Sandwich/Ägg & Avocadokräm: 0 | Wraps/Caesar Kyckling: 0 | Wraps/Kyckling Bacon: 2 | XL Frallor/Grovfralla Kalkon & Färskost: 1 | XL Frallor/Ost & Skinka: 2
Stockholm Väst,Coop Storsjövägen,Thursday,20.799999999999997,16~28,16,Baguette/Ost & Skinka: 0 | Baguette/Salami & Brieost: 0 | Fralla/Ost & Skinka: 0 | Fralla/Ost: 1 | Hönökaka/Ost & Skinka: 0 | Hönökaka/Ost: 0 | Pastasallad/Bacon & Kyckling: 1 | Pastasallad/Kyckling & Salladsost: 2 | Pastasallad/Kyckling kebab: 1 | Pastasallad/Kyckling mangocurry: 2 | Wraps/Caesar Kyckling: 0 | Wraps/Kyckling Bacon: 2 | Wraps/Kyckling Curry: 2 | Wraps/Sweet Chili: 0 | XL Frallor/Ost & Skinka: 0 | XL Frallor/Ost: 1
Stockholm Väst,Coop Södertälje,Thursday,12.6,9~9,9,Baguette/Salami & Brieost: 1 | Baguette/Skagen: 1 | Hönökaka/Ost & Salami: 1 | Hönökaka/Ost & Skinka: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Räkor: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | XL Frallor/Grovfralla Kalkon & Färskost: 1
Stockholm Väst,Coop Västertorp,Thursday,34.39999999999999,27~44,21,Baguette/Kyckling Curry: 2 | Baguette/Salami & Brieost: 0 | Baguette/Skagen: 2 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 2 | Grönsallad/Caesarsallad: 2 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 2 | Pastasallad/Räkor: 1 | Sandwich/Bacon & Äggröra: 1 | Sandwich/Clubsandwich: 0 | Sandwich/Kyckling Curry: 0 | Sandwich/Kyckling Pestoröra: 0 | Sandwich/Räkor: 2 | Wraps/Caesar Kyckling: 2 | Wraps/Kyckling Bacon: 2 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1 | XL Frallor/Ost & Skinka: 1 | XL Frallor/Ost: 0
Stockholm Väst,Coop rönninge,Thursday,19.2,15~18,15,Baguette/Kyckling Curry: 1 | Hönökaka/Ost: 1 | Pastasallad/Kyckling & Salladsost: 0 | Pastasallad/Kyckling kebab: 1 | Pastasallad/Kyckling mangocurry: 0 | Pastasallad/Ost & Skinka: 0 | Pastasallad/Räkor: 1 | Sandwich/Clubsandwich: 1 | Sandwich/Kyckling Pestoröra: 1 | Sandwich/Räkor: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 1 | Wraps/Sweet Chili: 1 | XL Frallor/Grovfralla Kalkon & Färskost: 1
Stockholm Väst,ICA Essingen,Thursday,41.79999999999999,35~55,27,Baguette/Ost & Skinka: 2 | Baguette/Salami & Brieost: 2 | Baguette/Skagen: 1 | Fralla/Ost & Skinka: 1 | Fralla/Ost: 1 | Grönsallad/Caesarsallad: 0 | Hönökaka/Ost & Salami: 1 | Hönökaka/Ost & Skinka: 0 | Hönökaka/Ost: 0 | Pastasallad/Kyckling & Salladsost: 1 | Pastasallad/Kyckling mangocurry: 1 | Pastasallad/Räkor: 2 | Sandwich/Bacon & Äggröra: 1 | Sandwich/Clubsandwich: 1 | Sandwich/Kyckling Curry: 2 | Sandwich/Räkor: 2 | Sandwich/Ägg & Avocadokräm: 1 | Varmrätt/Cevapcici med bulgur: 1 | Varmrätt/Falafel med bulgur: 1 | Varmrätt/Kyckling-och böngryta: 1 | Varmrätt/Pannbiff med Basmatiris: 1 | Wraps/Caesar Kyckling: 1 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 2 | XL Frallor/Grovfralla Kalkon & Färskost: 0 | XL Frallor/Ost & Skinka: 0 | XL Frallor/Ost: 2
Stockholm Väst,ICA Supermarket solbo,Thursday,19.199999999999996,16~26,16,Baguette/Salami & Brieost: 0 | Baguette/Skagen: 2 | Fralla/Ost & Skinka: 2 | Fralla/Ost: 0 | Hönökaka/Ost & Skinka: 0 | Hönökaka/Ost: 0 | Pastasallad/Kyckling & Salladsost: 0 | Pastasallad/Kyckling mangocurry: 0 | Pastasallad/Räkor: 1 | Sandwich/Räkor: 1 | Varmrätt/Cevapcici med bulgur: 1 | Varmrätt/Kycklingkebab med bulgur: 1 | Varmrätt/Kycklingspett med ris: 1 | Wraps/Caesar Kyckling: 0 | Wraps/Kyckling Bacon: 1 | Wraps/Kyckling Curry: 0
